purchase_order_id,line_number,material_id,material_name,material_category,material_type,product_id,unspsc_code,quantity,unit_price_ex_tax,line_subtotal_incl_tax,line_subtotal_ex_tax,line_tax_amount,line_tax_rate,line_shipping_fee_incl_tax,line_discount_incl_tax,line_total_incl_tax,reference_price_ex_tax,purchase_rule,ship_date,shipping_status,carrier_tracking_number,shipped_quantity,carrier_name,delivery_address,receiving_status,received_quantity,received_date,receiver_name,receiver_email,cost_center,project_code,department_code,account_user,user_email
PO-2025-011105,1,INT-DASHBOARD-SUV,ENP - SUVダッシュボード,Interior Parts,direct,ENP-ENP1,,11,42878.913,518834.8473,471668.043,47166.8043,0.1,3084,44292,477626.8473,43758.519,該当無し,2025-11-19,delivered,YM6349277213,11,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,11,2025-11-18,山本進,s.yamamoto@example.com,CC-001,PRJ-2025-D,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011106,1,INT-STEERING-LEATHER,ENP - レザーステアリングホイール,Interior Parts,direct,ENP-ENP1,,11,14239.8975,172302.75975,156638.8725,15663.88725,0.1,1212,11947,161567.75975,16847.0325,該当無し,2025-11-19,delivered,YM4408883655,11,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,11,2025-11-25,佐藤花子,h.sato@example.com,CC-005,PRJ-2022-A,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-011107,1,INT-CONSOLE-SUV,ENP - SUVセンターコンソール,Interior Parts,direct,ENP-ENP1,,11,20888.763000000003,252754.03230000005,229776.39300000004,22977.639300000006,0.1,3139,27518,228375.03230000005,21884.361,該当無し,2025-11-19,delivered,SG5568648277,11,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,11,2025-11-20,鈴木一郎,i.suzuki@example.com,CC-004,PRJ-2025-D,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011108,1,INT-CARPET-PREMIUM,ENP - プレミアムフロアカーペット,Interior Parts,direct,ENP-ENP1,,11,52813.681500000006,639045.5461500002,580950.4965000001,58095.049650000015,0.1,2880,23258,618667.5461500002,53817.603,該当無し,2025-11-19,delivered,NT6074810399,11,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,11,2025-11-17,鈴木一郎,i.suzuki@example.com,CC-006,PRJ-2023-B,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011109,1,SUS-STRUT-FRONT-SUV,ENP - SUV用フロントストラット,Suspension Systems,direct,ENP-ENP1,,22,15001.632,363039.4944,330035.90400000004,33003.59040000001,0.1,3576,36196,330419.4944,11818.296,該当無し,2025-11-19,delivered,SG2062490717,22,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,22,2025-11-16,山本進,s.yamamoto@example.com,CC-006,PRJ-2025-D,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011110,1,SUS-SHOCK-REAR-SUV,ENP - SUV用リアショックアブソーバー,Suspension Systems,direct,ENP-ENP1,,22,21652.914,524000.5188,476364.108,47636.410800000005,0.1,2692,57396,469296.5188,21608.611500000003,該当無し,2025-11-19,delivered,NT1843041875,22,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,22,2025-11-25,山本進,s.yamamoto@example.com,CC-001,PRJ-2025-D,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011111,1,SUS-SPRING-FRONT-SUV,ENP - SUV用フロントスプリング,Suspension Systems,direct,ENP-ENP1,,22,18702.9045,452610.2889,411463.899,41146.38990000001,0.1,3261,19723,436148.2889,17837.529000000002,該当無し,2025-11-19,delivered,SG1409525336,22,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,22,2025-11-16,田中太郎,t.tanaka@example.com,CC-002,PRJ-2022-A,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-011112,1,SUS-SPRING-REAR-SUV,ENP - SUV用リアスプリング,Suspension Systems,direct,ENP-ENP1,,22,17782.218,430329.6756,391208.796,39120.87960000001,0.1,3429,9638,424120.6756,20531.658,該当無し,2025-11-19,delivered,SG9769121709,22,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,22,2025-11-19,山本進,s.yamamoto@example.com,CC-002,PRJ-2022-A,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011113,1,MAT-STEEL-HMM,PSP - 鋼板材料,Raw Materials,direct,PSP-YF7,,15,6880.0,113526.0,103207.0,10318.0,0.1,5827,387,118966.0,8442.0,該当無し,2025-11-19,delivered,YM4463583466,15,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,15,2025-11-16,田中太郎,t.tanaka@example.com,CC-002,PRJ-2024-C,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-011114,1,MAT-ALUMINUM-B3,PSP - アルミ板材,Raw Materials,direct,PSP-YF7,,10,3055.0,33610.0,30555.0,3055.0,0.1,4086,72,37624.0,-11376.0,該当無し,2025-11-19,delivered,SG5251906936,10,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,10,2025-11-19,山本進,s.yamamoto@example.com,CC-001,PRJ-2024-C,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011115,1,CMP-CHIP-XR5,PSP - 電子部品チップ,Electronic Components,direct,PSP-YF7,,120,715.0,94446.0,85860.0,8586.0,0.1,6183,2106,98523.0,1129.0,該当無し,2025-11-19,delivered,SG1825839381,120,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,120,2025-11-18,鈴木一郎,i.suzuki@example.com,CC-001,PRJ-2024-C,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011116,1,ENG-2400-V6,PSP - 2.4L V6エンジン,Engine Parts,direct,PSP-YF7,,5,1905318.0,10479249.0,9526590.0,952659.0,0.1,6574,42493,10443330.0,1901493.0,該当無し,2025-11-19,delivered,YM4629455177,5,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,5,2025-11-23,小林誠,m.kobayashi@example.com,CC-004,PRJ-2022-A,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-011117,1,TRN-AT-10SPD,PSP - 10速AT,Transmission Parts,direct,PSP-YF7,,5,372784.0,2050312.0,1863922.0,186390.0,0.1,3429,20979,2032762.0,376807.0,該当無し,2025-11-19,delivered,SG2854995298,5,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,5,2025-11-26,佐藤花子,h.sato@example.com,CC-006,PRJ-2025-D,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-011118,1,ECU-PREMIUM-V4,PSP - プレミアムECU,Electronic Control Units,direct,PSP-YF7,,5,318087.0,1749478.0,1590435.0,159043.0,0.1,4504,19224,1734759.0,312529.0,該当無し,2025-11-19,delivered,SG8293822659,5,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,5,2025-11-19,高橋美咲,m.takahashi@example.com,CC-002,PRJ-2024-C,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-011119,1,EXH-MANIFOLD-V6,PSP - V6エキマニ,Exhaust Parts,direct,PSP-YF7,,5,171945.0,945697.0,859725.0,85972.0,0.1,2826,25749,922774.0,163129.0,該当無し,2025-11-19,delivered,SG9391885928,5,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,5,2025-11-20,小林誠,m.kobayashi@example.com,CC-002,PRJ-2023-B,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-011120,1,MFL-SUV-STD,PSP - SUVマフラー,Muffler Parts,direct,PSP-YF7,,5,205168.0,1128424.0,1025842.0,102582.0,0.1,5850,10629,1123645.0,194949.0,該当無し,2025-11-19,delivered,NT7795339619,5,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,5,2025-11-23,山本進,s.yamamoto@example.com,CC-004,PRJ-2025-D,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011121,1,ARM-FRONT-SUV,PSP - フロントアーム,Suspension Arms,direct,PSP-YF7,,10,138339.0,1521729.0,1383390.0,138339.0,0.1,4855,19665,1506919.0,156321.0,該当無し,2025-11-19,delivered,YM3453171189,10,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,10,2025-11-22,田中太郎,t.tanaka@example.com,CC-001,PRJ-2025-D,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-011122,1,ARM-REAR-SUV,PSP - リアアーム,Suspension Arms,direct,PSP-YF7,,10,94752.0,1042272.0,947520.0,94752.0,0.1,4212,711,1045773.0,99828.0,該当無し,2025-11-19,delivered,YM9217904279,10,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,10,2025-11-17,鈴木一郎,i.suzuki@example.com,CC-003,PRJ-2022-A,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011123,1,INT-SEAT-SUV-LEATHER,PSP - SUVシート（レザー）,Interior Parts,direct,PSP-YF7,,25,339777.0,9343867.0,8494425.0,849442.0,0.1,4567,149791,9198643.0,334408.0,該当無し,2025-11-19,delivered,YM8629688508,25,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,25,2025-11-22,鈴木一郎,i.suzuki@example.com,CC-002,PRJ-2024-C,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011124,1,INT-DASHBOARD-SUV,PSP - SUVダッシュボード,Interior Parts,direct,PSP-YF7,,5,339988.0,1869934.0,1699942.0,169992.0,0.1,5395,29722,1845607.0,344866.0,該当無し,2025-11-19,delivered,NT1107838917,5,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,5,2025-11-24,鈴木一郎,i.suzuki@example.com,CC-003,PRJ-2023-B,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011125,1,INT-STEERING-LEATHER,PSP - レザーステアリングホイール,Interior Parts,direct,PSP-YF7,,5,326407.0,1795239.0,1632037.0,163201.0,0.1,2430,666,1797003.0,342886.0,該当無し,2025-11-19,delivered,YM7509617660,5,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,5,2025-11-18,鈴木一郎,i.suzuki@example.com,CC-001,PRJ-2024-C,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011126,1,INT-CONSOLE-SUV,PSP - SUVセンターコンソール,Interior Parts,direct,PSP-YF7,,5,140746.0,774103.0,703732.0,70371.0,0.1,5521,17509,762115.0,148491.0,該当無し,2025-11-19,delivered,YM1630156858,5,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,5,2025-11-19,山本進,s.yamamoto@example.com,CC-006,PRJ-2024-C,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011127,1,INT-CARPET-PREMIUM,PSP - プレミアムフロアカーペット,Interior Parts,direct,PSP-YF7,,5,378661.0,2082636.0,1893307.0,189328.0,0.1,5872,39213,2049295.0,371407.0,該当無し,2025-11-19,delivered,YM4988849403,5,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,5,2025-11-23,鈴木一郎,i.suzuki@example.com,CC-002,PRJ-2024-C,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011128,1,SUS-STRUT-FRONT-SUV,PSP - SUV用フロントストラット,Suspension Systems,direct,PSP-YF7,,10,183816.0,2021976.0,1838160.0,183816.0,0.1,5013,11470,2015518.0,171805.0,該当無し,2025-11-19,delivered,NT1973173739,10,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,10,2025-11-23,佐藤花子,h.sato@example.com,CC-001,PRJ-2025-D,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-011129,1,SUS-SHOCK-REAR-SUV,PSP - SUV用リアショックアブソーバー,Suspension Systems,direct,PSP-YF7,,10,91323.0,1004553.0,913230.0,91323.0,0.1,3447,580,1007419.0,96372.0,該当無し,2025-11-19,delivered,SG7198437323,10,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,10,2025-11-21,田中太郎,t.tanaka@example.com,CC-002,PRJ-2024-C,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-011130,1,SUS-SPRING-FRONT-SUV,PSP - SUV用フロントスプリング,Suspension Systems,direct,PSP-YF7,,10,196866.0,2165526.0,1968660.0,196866.0,0.1,6610,52227,2119909.0,215982.0,該当無し,2025-11-19,delivered,SG4018222737,10,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,10,2025-11-17,山本進,s.yamamoto@example.com,CC-003,PRJ-2022-A,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011131,1,SUS-SPRING-REAR-SUV,PSP - SUV用リアスプリング,Suspension Systems,direct,PSP-YF7,,10,108207.0,1190277.0,1082070.0,108207.0,0.1,6016,1359,1194934.0,113683.0,該当無し,2025-11-19,delivered,SG4449083891,10,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,10,2025-11-26,山本進,s.yamamoto@example.com,CC-004,PRJ-2023-B,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011132,1,MAT-STEEL-HMM,ODY - 鋼板材料,Raw Materials,direct,ODY-RC1,,48,2835.0,149688.0,136080.0,13608.0,0.1,5287,1314,153661.0,20752.0,該当無し,2025-11-20,delivered,NT4908236099,48,日本通運,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,48,2025-11-24,山本進,s.yamamoto@example.com,CC-003,PRJ-2023-B,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011133,1,MAT-ALUMINUM-B3,ODY - アルミ板材,Raw Materials,direct,ODY-RC1,,24,8122.0,214439.0,194947.0,19492.0,0.1,4888,428,218899.0,-5250.0,該当無し,2025-11-20,delivered,NT9966388274,24,日本通運,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,24,2025-11-19,小林誠,m.kobayashi@example.com,CC-003,PRJ-2024-C,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-011134,1,CMP-CHIP-XR5,ODY - 電子部品チップ,Electronic Components,direct,ODY-RC1,,300,558.0,184338.0,167580.0,16758.0,0.1,3851,4506,183682.0,14603.0,該当無し,2025-11-20,delivered,NT8157027780,300,日本通運,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,300,2025-11-21,山本進,s.yamamoto@example.com,CC-006,PRJ-2022-A,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011135,1,ENG-2400-V6,ODY - 2.4L V6エンジン,Engine Parts,direct,ODY-RC1,,12,2468583.0,32585300.0,29623003.0,2962297.0,0.1,2885,350376,32237809.0,2462598.0,該当無し,2025-11-20,delivered,YM7701791890,12,ヤマト運輸,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,12,2025-11-19,鈴木一郎,i.suzuki@example.com,CC-001,PRJ-2022-A,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011136,1,TRN-AT-10SPD,ODY - 10速AT,Transmission Parts,direct,ODY-RC1,,12,450273.0,5943609.0,5403283.0,540325.0,0.1,5791,56628,5892772.0,452919.0,該当無し,2025-11-20,delivered,YM2318611907,12,ヤマト運輸,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,12,2025-11-27,山本進,s.yamamoto@example.com,CC-006,PRJ-2023-B,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011137,1,ECU-PREMIUM-V4,ODY - プレミアムECU,Electronic Control Units,direct,ODY-RC1,,12,165526.0,2184945.0,1986314.0,198630.0,0.1,2889,46057,2141777.0,144622.0,該当無し,2025-11-20,delivered,NT9531674202,12,日本通運,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,12,2025-11-26,山本進,s.yamamoto@example.com,CC-002,PRJ-2023-B,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011138,1,EXH-MANIFOLD-V6,ODY - V6エキマニ,Exhaust Parts,direct,ODY-RC1,,12,114899.0,1516670.0,1378792.0,137877.0,0.1,4599,27384,1493885.0,123534.0,該当無し,2025-11-20,delivered,YM6732808950,12,ヤマト運輸,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,12,2025-11-17,佐藤花子,h.sato@example.com,CC-004,PRJ-2024-C,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-011139,1,MFL-MINIVAN-PREMIUM,ODY - プレミアムミニバンマフラー,Muffler Parts,direct,ODY-RC1,,12,142392.0,1879579.0,1708711.0,170868.0,0.1,2633,21945,1860268.0,145093.0,該当無し,2025-11-20,delivered,NT9863367049,12,日本通運,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,12,2025-11-20,佐藤花子,h.sato@example.com,CC-002,PRJ-2023-B,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-011140,1,ARM-FRONT-MINIVAN,ODY - フロントアーム,Suspension Arms,direct,ODY-RC1,,24,120107.0,3170832.0,2882577.0,288254.0,0.1,5350,48455,3127727.0,115058.0,該当無し,2025-11-20,delivered,YM6719052775,24,ヤマト運輸,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,24,2025-11-20,小林誠,m.kobayashi@example.com,CC-004,PRJ-2024-C,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-011141,1,ARM-REAR-MINIVAN,ODY - リアアーム,Suspension Arms,direct,ODY-RC1,,24,111904.0,2954284.0,2685715.0,268569.0,0.1,5287,62873,2896698.0,104189.0,該当無し,2025-11-20,delivered,YM7974733552,24,ヤマト運輸,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,24,2025-11-26,田中太郎,t.tanaka@example.com,CC-003,PRJ-2022-A,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-011142,1,INT-SEAT-MINIVAN-CLOTH,ODY - ミニバンシート（ファブリック）,Interior Parts,direct,ODY-RC1,,84,89170.0,8239324.0,7490296.0,749028.0,0.1,4653,31882,8212096.0,90867.0,該当無し,2025-11-20,delivered,YM5727602133,84,ヤマト運輸,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,84,2025-11-19,佐藤花子,h.sato@example.com,CC-002,PRJ-2024-C,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-011143,1,INT-DASHBOARD-MINIVAN,ODY - ミニバンダッシュボード,Interior Parts,direct,ODY-RC1,,12,251080.0,3314257.0,3012962.0,301295.0,0.1,6220,68262,3252215.0,264831.0,該当無し,2025-11-20,delivered,YM8974478390,12,ヤマト運輸,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,12,2025-11-20,田中太郎,t.tanaka@example.com,CC-002,PRJ-2022-A,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-011144,1,INT-STEERING-STD,ODY - 標準ステアリングホイール,Interior Parts,direct,ODY-RC1,,12,117872.0,1555923.0,1414476.0,141447.0,0.1,2515,8513,1549926.0,103723.0,該当無し,2025-11-20,delivered,SG8104176566,12,佐川急便,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,12,2025-11-27,田中太郎,t.tanaka@example.com,CC-002,PRJ-2023-B,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-011145,1,INT-CONSOLE-MINIVAN,ODY - ミニバンセンターコンソール,Interior Parts,direct,ODY-RC1,,12,262138.0,3460228.0,3145665.0,314563.0,0.1,3611,56225,3407615.0,278930.0,該当無し,2025-11-20,delivered,SG4792603676,12,佐川急便,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,12,2025-11-25,佐藤花子,h.sato@example.com,CC-002,PRJ-2022-A,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-011146,1,INT-CARPET-STD,ODY - 標準フロアカーペット,Interior Parts,direct,ODY-RC1,,12,264990.0,3497873.0,3179887.0,317986.0,0.1,2793,5317,3495349.0,248639.0,該当無し,2025-11-20,delivered,SG1816149414,12,佐川急便,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,12,2025-11-23,高橋美咲,m.takahashi@example.com,CC-004,PRJ-2023-B,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-011147,1,SUS-STRUT-FRONT-MINIVAN,ODY - ミニバン用フロントストラット,Suspension Systems,direct,ODY-RC1,,24,135437.0,3575544.0,3250497.0,325046.0,0.1,5888,86499,3494933.0,155828.0,該当無し,2025-11-20,delivered,NT9627726297,24,日本通運,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,24,2025-11-17,高橋美咲,m.takahashi@example.com,CC-004,PRJ-2025-D,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-011148,1,SUS-SHOCK-REAR-MINIVAN,ODY - ミニバン用リアショックアブソーバー,Suspension Systems,direct,ODY-RC1,,24,126848.0,3348794.0,3044361.0,304432.0,0.1,3729,55116,3297407.0,113765.0,該当無し,2025-11-20,delivered,NT8974155108,24,日本通運,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,24,2025-11-18,高橋美咲,m.takahashi@example.com,CC-003,PRJ-2025-D,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-011149,1,SUS-SPRING-FRONT-MINIVAN,ODY - ミニバン用フロントスプリング,Suspension Systems,direct,ODY-RC1,,24,178575.0,4714395.0,4285814.0,428580.0,0.1,2520,107272,4609642.0,161712.0,該当無し,2025-11-20,delivered,NT2956334811,24,日本通運,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,24,2025-11-27,鈴木一郎,i.suzuki@example.com,CC-003,PRJ-2023-B,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011150,1,SUS-SPRING-REAR-MINIVAN,ODY - ミニバン用リアスプリング,Suspension Systems,direct,ODY-RC1,,24,118439.0,3126816.0,2842560.0,284256.0,0.1,3213,40782,3089247.0,115949.0,該当無し,2025-11-20,delivered,SG1227936137,24,佐川急便,"平田町1907, 鈴鹿市, 513-8611, 三重県",received,24,2025-11-22,小林誠,m.kobayashi@example.com,CC-001,PRJ-2022-A,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-011151,1,MAT-STEEL-HMM,FRD - 鋼板材料,Raw Materials,direct,FRD-GB5,,18,5991.0,118620.0,107838.0,10782.0,0.1,4086,27,122679.0,1119.0,該当無し,2025-11-22,delivered,YM3914178280,18,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,18,2025-11-24,田中太郎,t.tanaka@example.com,CC-005,PRJ-2023-B,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-011152,1,MAT-ALUMINUM-B3,FRD - アルミ板材,Raw Materials,direct,FRD-GB5,,6,5199.0,34311.0,31194.0,3117.0,0.1,2994,507,36798.0,9642.0,該当無し,2025-11-22,delivered,SG6794950160,6,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,6,2025-11-23,佐藤花子,h.sato@example.com,CC-003,PRJ-2024-C,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-011153,1,CMP-CHIP-XR5,FRD - 電子部品チップ,Electronic Components,direct,FRD-GB5,,108,441.0,52389.0,47628.0,4761.0,0.1,3681,414,55656.0,-13194.0,該当無し,2025-11-22,delivered,NT8723623057,108,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,108,2025-11-22,田中太郎,t.tanaka@example.com,CC-006,PRJ-2024-C,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-011154,1,ENG-1500-TURBO,FRD - 1.5Lターボエンジン,Engine Parts,direct,FRD-GB5,,6,1581153.0,10435608.0,9486918.0,948690.0,0.1,2862,246159,10192311.0,1578582.0,該当無し,2025-11-22,delivered,SG4348819868,6,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,6,2025-11-24,佐藤花子,h.sato@example.com,CC-006,PRJ-2022-A,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-011155,1,TRN-CVT-MINIVAN,FRD - ミニバンCVT,Transmission Parts,direct,FRD-GB5,,6,575250.0,3796650.0,3451500.0,345150.0,0.1,2304,72261,3726693.0,573102.0,該当無し,2025-11-22,delivered,SG7649602613,6,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,6,2025-11-23,田中太郎,t.tanaka@example.com,CC-006,PRJ-2022-A,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-011156,1,ECU-STD-V3,FRD - 標準ECU,Electronic Control Units,direct,FRD-GB5,,6,153558.0,1013481.0,921348.0,92133.0,0.1,1587,2643,1012425.0,140874.0,該当無し,2025-11-22,delivered,YM6687796079,6,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,6,2025-11-25,山本進,s.yamamoto@example.com,CC-003,PRJ-2023-B,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011157,1,EXH-MANIFOLD-4CYL,FRD - 4気筒エキマニ,Exhaust Parts,direct,FRD-GB5,,6,89682.0,591900.0,538092.0,53808.0,0.1,4164,11553,584511.0,77244.0,該当無し,2025-11-22,delivered,NT4705388045,6,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,6,2025-11-21,高橋美咲,m.takahashi@example.com,CC-001,PRJ-2023-B,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-011158,1,MFL-MINIVAN-STD,FRD - ミニバンマフラー,Muffler Parts,direct,FRD-GB5,,6,84498.0,557685.0,506988.0,50697.0,0.1,2958,12807,547836.0,96693.0,該当無し,2025-11-22,delivered,YM5317850746,6,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,6,2025-11-26,鈴木一郎,i.suzuki@example.com,CC-005,PRJ-2022-A,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-011159,1,ARM-FRONT-MINIVAN,FRD - フロントアーム,Suspension Arms,direct,FRD-GB5,,12,68022.0,897888.0,816264.0,81624.0,0.1,3537,13890,887535.0,72543.0,該当無し,2025-11-22,delivered,YM1317636482,12,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,12,2025-11-26,佐藤花子,h.sato@example.com,CC-002,PRJ-2025-D,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-011160,1,ARM-REAR-MINIVAN,FRD - リアアーム,Suspension Arms,direct,FRD-GB5,,12,73176.0,965922.0,878112.0,87810.0,0.1,4290,16881,953331.0,66198.0,該当無し,2025-11-22,delivered,YM6924880498,12,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,12,2025-11-24,山本進,s.yamamoto@example.com,CC-003,PRJ-2024-C,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-011161,1,INT-SEAT-MINIVAN-CLOTH,FRD - ミニバンシート（ファブリック）,Interior Parts,direct,FRD-GB5,,42,165696.0,7655154.0,6959232.0,695922.0,0.1,3168,121371,7536951.0,161652.0,該当無し,2025-11-22,delivered,SG8620257149,42,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,42,2025-11-26,高橋美咲,m.takahashi@example.com,CC-006,PRJ-2025-D,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-011162,1,INT-DASHBOARD-MINIVAN,FRD - ミニバンダッシュボード,Interior Parts,direct,FRD-GB5,,6,123324.0,813936.0,739944.0,73992.0,0.1,4044,22959,795021.0,134310.0,該当無し,2025-11-22,delivered,YM4345682567,6,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,6,2025-11-27,小林誠,m.kobayashi@example.com,CC-006,PRJ-2023-B,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-011163,1,INT-STEERING-STD,FRD - 標準ステアリングホイール,Interior Parts,direct,FRD-GB5,,6,286383.0,1890126.0,1718298.0,171828.0,0.1,1533,13800,1877859.0,288630.0,該当無し,2025-11-22,delivered,NT1395321243,6,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,6,2025-11-20,山本進,s.yamamoto@example.com,CC-005,PRJ-2022-A,DEPT-MFG,山本進,s.yamamoto@example.com
